,year,country,no,name,position,side,height,weight,birth,club,age,cohort,bmi
4534,2012,KAZ,55,troshinski alexei,D,L,184,96.0,1973-10-09,vityaz chekhov,38.5598904859685,1973,28.3553875236295
4535,2012,KAZ,7,litvinenko alexei,D,L,198,105.0,1980-03-07,barys astana,32.150581793292304,1980,26.7829813284359
4536,2012,KAZ,70,kolesnikov vladislav,D,L,180,86.0,1984-07-27,torpedo ust-kamenogorsk,27.7618069815195,1984,26.543209876543198
4537,2012,KAZ,75,yakovenko sergei,D,L,185,97.0,1976-03-24,sary-arka karaganda,36.104038329911,1976,28.3418553688824
4538,2012,KAZ,18,polishuk fyodor,F,L,172,77.0,1979-07-04,barys astana,32.8268309377139,1979,26.027582477014604
4539,2012,KAZ,21,dudarev dmitri,F,R,191,92.0,1976-02-23,torpedo ust-kamenogorsk,36.186173853525,1976,25.2186069460815
4540,2012,KAZ,23,spiridonov andrei,F,L,180,95.0,1982-05-21,hk astana,29.946611909650898,1982,29.320987654320998
4541,2012,KAZ,26,savenkov konstantin,F,L,183,78.0,1990-03-25,torpedo ust-kamenogorsk,22.1026694045175,1990,23.291229956105
4542,2012,KAZ,27,bumagin yevgeni,F,L,182,84.0,1982-04-07,barys astana,30.0670773442847,1982,25.3592561284869
4543,2012,KAZ,36,upper dmitri,F,R,186,95.0,1978-07-27,atlant mytishi,33.7631759069131,1978,27.459821944733502
4544,2012,KAZ,48,starchenko roman,F,L,178,82.0,1986-05-12,barys astana,25.9712525667351,1986,25.8805706350208
4545,2012,KAZ,54,vorontsov alexei,F,L,184,92.0,1986-01-18,hk astana,26.2833675564682,1986,27.173913043478304
4546,2012,KAZ,62,krasnoslobodtsev vadim,F,L,190,91.0,1983-08-16,barys astana,28.709103353867196,1983,25.207756232687
4547,2012,KAZ,8,zhailauov talgat,F,R,174,80.0,1985-07-07,barys astana,26.817248459958897,1985,26.423569824283298
4548,2012,KAZ,81,pushkaryov konstantin,F,L,181,78.0,1985-02-12,barys astana,27.214236824093103,1985,23.8087970452672
4549,2012,KAZ,85,romanov konstantin,F,L,183,82.0,1985-03-14,barys astana,27.132101300479103,1985,24.485652005136
4550,2012,KAZ,88,rymarev yevgeni,F,L,175,76.0,1988-09-09,barys astana,23.6413415468857,1988,24.816326530612198
4551,2012,KAZ,1,ivanov alexei,G,L,186,85.0,1988-05-04,barys astana,23.991786447638603,1988,24.569314371603603
4552,2012,KAZ,20,kolesnik vitali,G,L,190,92.0,1979-08-20,salavat yulayev ufa,32.698151950718696,1979,25.4847645429363
4553,2012,KAZ,31,yeremeyev vitali,G,L,185,86.0,1975-09-23,barys astana,36.6050650239562,1975,25.127830533235898
4554,2012,LAT,11,sotnieks kristaps,D,L,184,76.0,1987-01-29,dinamo riga,25.2539356605065,1987,22.4480151228733
4555,2012,LAT,13,galvins guntis,D,L,187,82.0,1986-01-25,dinamo riga,26.2642026009582,1986,23.4493408447482
4556,2012,LAT,2,lavins rodrigo,D,L,178,80.0,1974-08-03,dinamo riga,37.744010951403105,1974,25.2493372048984
4557,2012,LAT,26,redlihs krisjanis,D,L,189,93.0,1981-01-15,dinamo riga,31.290896646132804,1981,26.035105400184804
4558,2012,LAT,3,andersons janis,D,L,187,86.0,1986-10-07,liepajas metalurgs,25.5660506502396,1986,24.5932111298579
4559,2012,LAT,44,cibulskis oskars,D,L,187,80.0,1988-04-09,dinamo riga,24.0602327173169,1988,22.8774057021934
4560,2012,LAT,8,bartulis oskars,D,L,190,92.0,1987-01-21,adirondack phantoms,25.275838466803602,1987,25.4847645429363
4561,2012,LAT,81,pujacs georgijs,D,L,184,83.0,1981-06-11,avangard omsk,30.8884325804244,1981,24.515595463138
4562,2012,LAT,12,dzerins andris,F,L,185,72.0,1988-02-14,dinamo riga,24.210814510609197,1988,21.037253469685897
4563,2012,LAT,15,kenins ronalds,F,R,182,84.0,1991-02-28,zsc lions zurich,21.1718001368925,1991,25.3592561284869
4564,2012,LAT,16,daugavins kaspars,F,R,185,93.0,1988-05-18,ottawa senators,23.953456536618802,1988,27.173119065011
4565,2012,LAT,17,sirokovs aleksejs,F,L,182,74.0,1981-02-20,torpedo ust-kamenogorsk,31.192334017796,1981,22.3402970655718
4566,2012,LAT,18,saulietis kaspars,F,L,186,88.0,1987-06-12,neman grodno,24.8870636550308,1987,25.436466643542598
4567,2012,LAT,21,berzins armands,F,R,192,87.0,1983-12-27,yunost minsk,28.3449691991786,1983,23.6002604166667
4568,2012,LAT,24,redlihs mikelis,F,R,180,83.0,1984-07-01,dinamo riga,27.832991101984895,1984,25.6172839506173
4569,2012,LAT,47,cipulis martins,F,L,180,80.0,1980-11-29,dinamo riga,31.419575633127998,1980,24.6913580246914
4570,2012,LAT,5,sprukts janis,F,L,189,85.0,1982-01-31,dinamo riga,30.247775496235498,1982,23.7955264410291
4571,2012,LAT,60,stals juris,F,L,191,94.0,1982-04-08,dinamo riga,30.064339493497602,1982,25.766837531865896
4572,2012,LAT,70,indrasis miks,F,R,192,89.0,1990-09-30,hk riga,21.585215605749504,1990,24.142795138888896
4573,2012,LAT,87,meija gints,F,L,185,80.0,1987-09-04,dinamo riga,24.6570841889117,1987,23.3747260774288
4574,2012,LAT,9,bukarts roberts,F,L,183,88.0,1990-06-27,dinamo riga,21.845311430527,1990,26.2772850786825
4575,2012,LAT,90,jass koba,F,R,183,87.0,1990-05-01,torpedo ust-kamenogorsk,22.0013689253936,1990,25.9786795664248
4576,2012,LAT,1,jucers maris,G,L,182,83.0,1987-06-18,dinamo riga,24.870636550308,1987,25.057360222195395
4577,2012,LAT,30,mustukovs ervins,G,L,184,80.0,1984-04-07,odense bulldogs,28.0657084188912,1984,23.629489603024602
4578,2012,LAT,31,masalskis edgars,G,L,176,85.0,1980-03-31,yugra khanty-mansisk,32.0848733744011,1980,27.4405991735537
4579,2012,NOR,23,trygg mats,D,R,179,83.0,1976-06-01,hv71 jonkoping,35.9151266255989,1976,25.9043101026809
4580,2012,NOR,37,lokken ostli lars,D,R,183,92.0,1986-11-21,storhamar dragons,25.4428473648186,1986,27.4717071277136
4581,2012,NOR,39,solberg henrik,D,L,190,100.0,1987-04-15,stavanger oilers,25.0458590006845,1987,27.7008310249307
4582,2012,NOR,47,bonsaksen alexander,D,L,180,83.0,1987-01-24,rogle angelholm,25.2676249144422,1987,25.6172839506173
4583,2012,NOR,5,kaunismaki juha,D,L,187,88.0,1979-05-06,stavanger oilers,32.9883641341547,1979,25.165146272412702
4584,2012,NOR,55,tollefsen ole-kristian,D,L,188,94.0,1984-03-29,modo ornskoldsvik,28.0903490759754,1984,26.5957446808511
4585,2012,NOR,6,holos jonas,D,R,180,93.0,1987-08-27,vaxjo lakers,24.678986995208803,1987,28.7037037037037
4586,2012,NOR,10,spets lars erik,F,L,178,83.0,1985-04-02,lorenskog ik,27.0800821355236,1985,26.196187350082102
4587,2012,NOR,15,kristiansen tommy,F,R,190,96.0,1989-05-26,hv71 jonkoping,22.9322381930185,1989,26.592797783933502
4588,2012,NOR,19,skroder per-age,F,L,180,98.0,1978-08-04,modo ornskoldsvik,33.741273100616,1978,30.246913580246897
4589,2012,NOR,20,bastiansen anders,F,L,190,93.0,1980-10-31,farjestad karlstad,31.4989733059548,1980,25.7617728531856
4590,2012,NOR,21,ask morten,F,L,185,88.0,1980-05-14,hv71 jonkoping,31.964407939767298,1980,25.7121986851717
4591,2012,NOR,22,roymark martin,F,L,184,86.0,1986-11-10,timra ik,25.4729637234771,1986,25.4017013232514
4592,2012,NOR,24,martinsen andreas,F,L,190,100.0,1990-06-13,lillehammer ik,21.883641341546898,1990,27.7008310249307
4593,2012,NOR,26,forsberg kristian,F,R,185,90.0,1986-05-05,modo ornskoldsvik,25.990417522245004,1986,26.296566837107395
4594,2012,NOR,40,olimb ken andre,F,L,179,84.0,1989-01-21,leksands if,23.274469541410003,1989,26.2164102244
4595,2012,NOR,41,thoresen patrick,F,L,180,84.0,1983-11-07,ska st. petersburg,28.4818617385353,1983,25.9259259259259
4596,2012,NOR,46,olimb mathis,F,L,179,84.0,1986-02-01,frolunda gothenburg,26.2450376454483,1986,26.2164102244
4597,2012,NOR,51,rosseli olsen mats,F,L,180,82.0,1991-04-29,frolunda gothenburg,21.0075290896646,1991,25.3086419753086
4598,2012,NOR,8,hansen mads,F,L,185,88.0,1978-09-16,brynas gavle,33.6235455167693,1978,25.7121986851717
4599,2012,NOR,9,holtet marius,F,R,186,88.0,1984-08-31,farjestad karlstad,27.665982203969897,1984,25.436466643542598
4600,2012,NOR,30,haugen lars,G,L,183,85.0,1987-03-19,shakhtyor soligorsk,25.119780971936997,1987,25.3814685419093
4601,2012,NOR,33,grotnes pal,G,L,189,90.0,1977-03-07,stjernen fredrikstad,35.1512662559891,1977,25.195263290501398
4602,2012,NOR,34,volden lars,G,L,190,88.0,1992-07-26,espoo blues,19.7645448323066,1992,24.376731301939103
4603,2012,SUI,13,du bois felicien,D,R,187,84.0,1983-10-18,kloten flyers,28.536618754277896,1983,24.021275987303
4604,2012,SUI,31,seger mathias,D,L,181,86.0,1977-12-17,zsc lions zurich,34.3709787816564,1977,26.2507249473459
4605,2012,SUI,47,sbisa luca,D,L,188,93.0,1990-01-30,anaheim ducks,22.2505133470226,1990,26.312811226799504
4606,2012,SUI,5,blindenbacher severin,D,R,180,88.0,1983-03-15,zsc lions zurich,29.130732375085604,1983,27.1604938271605
4607,2012,SUI,54,furrer philippe,D,L,186,92.0,1985-06-16,sc bern,26.8747433264887,1985,26.5926696727945
4608,2012,SUI,57,bezina goran,D,L,189,99.0,1980-03-21,geneve-servette ,32.112251882272396,1980,27.7147896195515
4609,2012,SUI,7,streit mark,D,L,181,93.0,1977-12-11,new york islanders,34.3874058863792,1977,28.387411861664802
4610,2012,SUI,72,von gunten patrick,D,L,180,83.0,1985-02-10,frolunda gothenburg,27.2197125256674,1985,25.6172839506173
4611,2012,SUI,90,josi roman,D,L,186,90.0,1990-06-01,nashville predators,21.916495550992497,1990,26.0145681581686
4612,2012,SUI,10,ambuhl andres,F,R,176,82.0,1983-09-14,zsc lions zurich,28.629705681040395,1983,26.4721074380165
4613,2012,SUI,11,pluss benjamin,F,L,175,85.0,1979-03-03,fribourg-gotteron ,33.1635865845311,1979,27.755102040816304
4614,2012,SUI,14,wick roman,F,L,187,94.0,1985-12-30,kloten flyers,26.3353867214237,1985,26.8809517000772
4615,2012,SUI,22,niederreiter nino,F,L,184,94.0,1992-09-08,new york islanders,19.6440793976728,1992,27.7646502835539
4616,2012,SUI,25,monnet thibaut,F,L,182,83.0,1982-02-02,zsc lions zurich,30.242299794661196,1982,25.057360222195395
4617,2012,SUI,32,ruthemann ivo,F,L,173,77.0,1976-12-12,sc bern,35.383983572895296,1976,25.7275552140065
4618,2012,SUI,40,rubin daniel,F,L,180,84.0,1985-07-29,geneve-servette ,26.757015742642,1985,25.9259259259259
4619,2012,SUI,43,trachsler morris,F,L,183,90.0,1984-07-15,geneve-servette ,27.794661190965098,1984,26.874496103198105
4620,2012,SUI,48,bieber matthias,F,L,181,85.0,1986-03-14,kloten flyers,26.132785763175896,1986,25.9454839595861
4621,2012,SUI,70,hollenstein denis,F,L,183,88.0,1989-10-15,kloten flyers,22.543463381245697,1989,26.2772850786825
4622,2012,SUI,82,moser simon,F,L,187,95.0,1989-03-10,scl tigers langnau,23.1430527036277,1989,27.166919271354605
4623,2012,SUI,88,romy kevin,F,L,182,86.0,1985-01-31,hc lugano,27.247091033538698,1985,25.9630479410699
4624,2012,SUI,96,brunner damien,F,R,180,85.0,1986-03-09,ev zug,26.1464750171116,1986,26.234567901234602
4625,2012,SUI,20,berra reto,G,L,194,86.0,1987-01-03,ehc biel,25.3251197809719,1987,22.8504623233075
4626,2012,SUI,30,flueler lukas,G,L,192,95.0,1988-10-22,zsc lions zurich,23.523613963038997,1988,25.7703993055556
4627,2012,SUI,52,stephan tobias,G,L,192,85.0,1984-01-21,geneve-servette ,28.2765229295003,1984,23.0577256944444
4628,2012,SVK,19,starosta tomas,D,L,183,89.0,1981-05-20,yugra khanty-mansisk,30.9486652977413,1981,26.5758905909403
4629,2012,SVK,23,vydareny rene,D,L,186,92.0,1981-05-06,hc ceske budejovice,30.9869952087611,1981,26.5926696727945
4630,2012,SVK,33,chara zdeno,D,L,205,115.0,1977-03-18,boston bruins,35.1211498973306,1977,27.3646638905413
4631,2012,SVK,4,sersen michal,D,L,188,91.0,1985-12-28,sparta prague,26.340862422997898,1985,25.746944318696197
4632,2012,SVK,44,sekera andrej,D,L,183,87.0,1986-06-08,buffalo sabres,25.8973305954825,1986,25.9786795664248
4633,2012,SVK,51,granak dominik,D,L,182,78.0,1983-06-11,dynamo moscow,28.8898015058179,1983,23.547880690737802
4634,2012,SVK,7,baranka ivan,D,L,189,91.0,1985-05-19,spartak moscow,26.9514031485284,1985,25.4752106603958
4635,2012,SVK,78,kudroc kristian,D,R,201,102.0,1981-05-21,sibir novosibirsk,30.9459274469541,1981,25.246899829212197
4636,2012,SVK,18,satan miroslav,F,L,188,87.0,1974-10-22,slovan bratislava,37.5249828884326,1974,24.615210502489802
4637,2012,SVK,21,hudacek libor,F,R,175,77.0,1990-09-07,slovan bratislava,21.648186173853503,1990,25.142857142857103
4638,2012,SVK,25,hovorka marek,F,L,177,83.0,1984-10-08,rytiri kladno,27.5619438740589,1984,26.4930256312043
4639,2012,SVK,26,handzus michal,F,L,193,98.0,1977-03-11,san jose sharks,35.1403148528405,1977,26.3094311256678
4640,2012,SVK,43,surovy tomas,F,L,183,95.0,1981-09-24,cska moscow,30.6009582477755,1981,28.3675236644868
4641,2012,SVK,55,bliznak mario,F,L,185,90.0,1987-03-06,sparta prague,25.1553730321697,1987,26.296566837107395
4642,2012,SVK,61,bartovic milan,F,L,182,87.0,1981-04-09,bili tygri liberec,31.0609171800137,1981,26.264943847361398
4643,2012,SVK,71,mikus juraj,F,R,187,91.0,1987-02-22,lev poprad,25.1882272416153,1987,26.023048986244998
4644,2012,SVK,81,hossa marcel,F,L,187,100.0,1981-10-12,dinamo riga,30.5516769336071,1981,28.5967571277417
4645,2012,SVK,82,kopecky tomas,F,L,190,91.0,1982-02-05,florida panthers,30.2340862422998,1982,25.207756232687
4646,2012,SVK,87,hascak marcel,F,R,183,87.0,1987-02-03,hc kosice,25.2402464065708,1987,25.9786795664248
4647,2012,SVK,90,tatar tomas,F,L,177,80.0,1990-12-01,grand rapids griffins,21.4154688569473,1990,25.535446391522196
4648,2012,SVK,91,miklik michel,F,R,184,90.0,1982-07-31,hc kosice,29.752224503764502,1982,26.5831758034026
4649,2012,SVK,92,radivojevic branko,F,R,186,90.0,1980-11-24,atlant mytishi,31.4332648870637,1980,26.0145681581686
4650,2012,SVK,2,hamerlik peter,G,L,187,78.0,1982-01-02,ocelari trinec,30.3271731690623,1982,22.3054705596385
4651,2012,SVK,39,hudacek julius,G,R,183,83.0,1988-08-09,sodertalje sk,23.726214921286804,1988,24.784257517393797
4652,2012,SVK,50,laco jan,G,L,181,83.0,1981-12-01,lev poprad,30.414784394250496,1981,25.335001984066402
4653,2012,SWE,28,brodin jonas,D,L,185,82.0,1993-07-12,farjestad karlstad,18.8035592060233,1993,23.9590942293645
4654,2012,SWE,4,kronwall staffan,D,L,195,105.0,1982-09-10,severstal cherepovets,29.6399726214921,1982,27.6134122287968
4655,2012,SWE,44,hjalmarsson niklas,D,L,191,94.0,1987-06-06,chicago blackhawks,24.903490759753605,1987,25.766837531865896
4656,2012,SWE,52,ericsson jonathan,D,L,193,100.0,1984-03-02,detroit red wings,28.1642710472279,1984,26.846358291497804
4657,2012,SWE,65,karlsson erik,D,R,183,82.0,1990-05-31,ottawa senators,21.9192334017796,1990,24.485652005136
4658,2012,SWE,7,kronwall niklas,D,L,183,86.0,1981-01-12,detroit red wings,31.2991101984942,1981,25.680074054166997
4659,2012,SWE,77,hedman victor,D,L,198,104.0,1990-12-18,tampa bay lightning,21.3689253935661,1990,26.5279053157841
4660,2012,SWE,10,larsson johan,F,L,182,92.0,1992-07-25,brynas gavle,19.7672826830938,1992,27.774423378818998
4661,2012,SWE,11,alfredsson daniel,F,R,182,89.0,1972-12-11,ottawa senators,39.386721423682395,1972,26.868735659944402
4662,2012,SWE,12,pettersson fredrik,F,R,178,83.0,1987-06-10,frolunda gothenburg,24.892539356605102,1987,26.196187350082102
4663,2012,SWE,16,jarnkrok calle,F,R,181,79.0,1991-09-25,brynas gavle,20.5995893223819,1991,24.1140380330271
4664,2012,SWE,19,backstrom nicklas,F,L,185,97.0,1987-11-23,washington capitals,24.4380561259411,1987,28.3418553688824
4665,2012,SWE,20,lundqvist joel,F,L,184,91.0,1982-03-02,frolunda gothenburg,30.1656399726215,1982,26.8785444234405
4666,2012,SWE,21,eriksson loui,F,L,188,89.0,1985-07-17,dallas stars,26.789869952087603,1985,25.181077410592998
4667,2012,SWE,23,persson niklas,F,L,188,93.0,1979-03-26,cska moscow,33.100616016427104,1979,26.312811226799504
4668,2012,SWE,25,stalberg viktor,F,L,191,95.0,1986-01-17,chicago blackhawks,26.286105407255302,1986,26.0409528247581
4669,2012,SWE,27,hornqvist patric,F,R,183,85.0,1987-01-01,nashville predators,25.3305954825462,1987,25.3814685419093
4670,2012,SWE,32,kruger marcus,F,L,183,82.0,1990-05-27,chicago blackhawks,21.930184804928103,1990,24.485652005136
4671,2012,SWE,33,silfverberg jakob,F,R,186,89.0,1990-10-13,ottawa senators,21.549623545516802,1990,25.725517400855605
4672,2012,SWE,40,zetterberg henrik,F,L,182,90.0,1980-10-09,detroit red wings,31.5592060232717,1980,27.170631566236
4673,2012,SWE,92,landeskog gabriel,F,L,185,93.0,1992-11-23,colorado avalanche,19.436002737850803,1992,27.173119065011
4674,2012,SWE,93,franzen johan,F,L,191,101.0,1979-12-23,detroit red wings,32.355920602327195,1979,27.685644582111202
4675,2012,SWE,1,enroth jhonas,G,L,180,75.0,1988-06-25,buffalo sabres,23.849418206707696,1988,23.148148148148103
4676,2012,SWE,30,fasth viktor,G,L,183,87.0,1982-08-08,aik stockholm,29.7303216974675,1982,25.9786795664248
4677,2012,SWE,41,nilstorp cristopher,G,R,190,87.0,1984-02-16,farjestad karlstad,28.205338809034902,1984,24.099722991689802
4678,2012,USA,2,petry jeff,D,R,191,89.0,1987-12-09,edmonton oilers,24.394250513347,1987,24.396261067405
4679,2012,USA,20,braun justin,D,R,188,91.0,1987-02-10,san jose sharks,25.2210814510609,1987,25.746944318696197
4680,2012,USA,27,faulk justin,D,R,183,93.0,1992-03-20,carolina hurricanes,20.1149897330595,1992,27.770312639971298
4681,2012,USA,3,johnson jack,D,L,185,105.0,1987-01-13,columbus blue jackets,25.297741273100602,1987,30.6793279766253
4682,2012,USA,34,butler chris,D,L,185,89.0,1986-10-27,calgary flames,25.511293634496898,1986,26.004382761139496
4683,2012,USA,4,fowler cam,D,L,185,89.0,1991-12-05,anaheim ducks,20.4052019164955,1991,26.004382761139496
4684,2012,USA,7,goligoski alex,D,L,180,82.0,1985-07-30,dallas stars,26.754277891854898,1985,25.3086419753086
4685,2012,USA,11,lasch ryan,F,R,175,80.0,1987-01-22,pelicans lahti,25.273100616016396,1987,26.1224489795918
4686,2012,USA,13,atkinson cam,F,R,170,78.0,1989-06-05,columbus blue jackets,22.9048596851472,1989,26.9896193771626
4687,2012,USA,15,crabb joey,F,R,185,86.0,1983-04-03,toronto maple leafs,29.07871321013,1983,25.127830533235898
4688,2012,USA,18,abdelkader justin,F,L,185,98.0,1987-02-25,detroit red wings,25.180013689253897,1987,28.634039444850302
4689,2012,USA,19,slater jim,F,L,183,91.0,1982-12-09,winnipeg jets,29.3935660506502,1982,27.1731016154558
4690,2012,USA,21,okposo kyle,F,R,183,93.0,1988-04-16,new york islanders,24.041067761807,1988,27.770312639971298
4691,2012,USA,23,brown jt,F,R,178,77.0,1990-07-02,tampa bay lightning,21.831622176591395,1990,24.3024870597147
4692,2012,USA,25,smith craig,F,R,183,89.0,1989-09-05,nashville predators,22.652977412730998,1989,26.5758905909403
4693,2012,USA,26,stastny paul,F,L,183,93.0,1985-12-27,colorado avalanche,26.3436002737851,1985,27.770312639971298
4694,2012,USA,39,dwyer patrick,F,R,180,79.0,1983-06-22,carolina hurricanes,28.8596851471595,1983,24.3827160493827
4695,2012,USA,44,thompson nate,F,L,183,95.0,1984-10-05,tampa bay lightning,27.5701574264203,1984,28.3675236644868
4696,2012,USA,61,palmieri kyle,F,R,180,88.0,1991-02-01,anaheim ducks,21.245722108145102,1991,27.1604938271605
4697,2012,USA,67,pacioretty max,F,L,188,89.0,1988-11-20,montreal canadiens,23.444216290212196,1988,25.181077410592998
4698,2012,USA,9,ryan bobby,F,R,188,95.0,1987-03-17,anaheim ducks,25.1252566735113,1987,26.878678134902703
4699,2012,USA,31,bachman richard,G,L,178,79.0,1987-07-25,dallas stars,24.7693360711841,1987,24.933720489837103
4700,2012,USA,35,howard jimmy,G,L,183,98.0,1984-03-26,detroit red wings,28.0985626283368,1984,29.2633402012601
4701,2012,USA,36,curry john,G,L,180,84.0,1984-02-27,hamburg freezers,28.175222450376502,1984,25.9259259259259
4702,2013,RUS,22,zaitsev nikita,D,R,186,85.0,1991-10-29,sibir novosibirsk,21.505817932922696,1991,24.569314371603603
4703,2013,RUS,48,biryukov yevgeni,D,L,186,94.0,1986-04-19,metallurg magnitogorsk,27.033538672142402,1986,27.170771187420502
4704,2013,RUS,5,nikulin ilya,D,L,191,98.0,1982-03-12,ak bars kazan,31.137577002053398,1982,26.8632987034347
4705,2013,RUS,51,tyutin fyodor,D,L,188,92.0,1983-07-19,columbus blue jackets,29.7850787132101,1983,26.0298777727479
4706,2013,RUS,6,denisov denis,D,L,185,87.0,1981-12-31,cska moscow,31.3319644079398,1981,25.4200146092038
4707,2013,RUS,7,belov anton,D,L,192,96.0,1986-07-29,avangard omsk,26.757015742642,1986,26.0416666666667
4708,2013,RUS,77,ryasenski yevgeni,D,L,180,94.0,1987-07-18,cska moscow,25.787816563997303,1987,29.0123456790123
4709,2013,RUS,82,medvedev yevgeni,D,L,190,87.0,1982-08-27,ak bars kazan,30.677618069815196,1982,24.099722991689802
4710,2013,RUS,10,mozyakin sergei,F,R,180,84.0,1981-03-30,metallurg magnitogorsk,32.0876112251882,1981,25.9259259259259
4711,2013,RUS,15,svitov alexander,F,L,192,110.0,1982-11-03,salavat yulayev ufa,30.491444216290198,1982,29.8394097222222
4712,2013,RUS,21,loktionov andrei,F,L,180,81.0,1990-05-30,new jersey devils,22.92128678987,1990,25.0
4713,2013,RUS,23,kokarev denis,F,L,179,79.0,1985-06-17,dynamo moscow,27.8713210130048,1985,24.6559096158047
4714,2013,RUS,24,popov alexander,F,R,178,82.0,1980-08-31,avangard omsk,32.6652977412731,1980,25.8805706350208
4715,2013,RUS,27,tereshenko alexei,F,L,180,82.0,1980-12-16,ak bars kazan,32.37234770705,1980,25.3086419753086
4716,2013,RUS,37,perezhogin alexander,F,L,179,96.0,1983-08-10,avangard omsk,29.724845995893197,1983,29.9616116850286
4717,2013,RUS,42,anisimov artyom,F,L,192,82.0,1988-05-24,columbus blue jackets,24.9363449691992,1988,22.243923611111104
4718,2013,RUS,47,radulov alexander,F,L,186,91.0,1986-07-05,cska moscow,26.8227241615332,1986,26.3036189154816
4719,2013,RUS,50,soin sergei,F,L,182,93.0,1982-03-31,dynamo moscow,31.085557837097898,1982,28.076319285110504
4720,2013,RUS,71,kovalchuk ilya,F,R,188,104.0,1983-04-15,new jersey devils,30.045174537987698,1983,29.425079221367103
4721,2013,RUS,8,ovechkin alexander,F,R,189,99.0,1985-09-17,washington capitals,27.619438740588603,1985,27.7147896195515
4722,2013,RUS,90,petrov kirill,F,L,191,100.0,1990-04-13,ak bars kazan,23.0499657768652,1990,27.411529289218997
4723,2013,RUS,92,kuznetsov yevgeni,F,L,186,90.0,1992-05-19,traktor chelyabinsk,20.9500342231348,1992,26.0145681581686
4724,2013,RUS,1,varlamov semyon,G,L,188,95.0,1988-04-27,colorado avalanche,25.010266940451697,1988,26.878678134902703
4725,2013,RUS,30,bryzgalov ilya,G,L,191,95.0,1980-06-22,philadelphia flyers,32.8569472963723,1980,26.0409528247581
4726,2013,RUS,83,koshechkin vasili,G,L,200,109.0,1983-03-27,severstal cherepovets,30.0971937029432,1983,27.25
4727,2013,AUT,14,reichel johannes,D,L,183,88.0,1982-04-29,kac klagenfurt,31.006160164271,1982,26.2772850786825
4728,2013,AUT,22,pock thomas,D,L,186,93.0,1981-12-02,lake erie monsters,31.4113620807666,1981,26.8817204301075
4729,2013,AUT,23,klimbacher sven,D,L,179,87.0,1981-09-12,vienna capitals,31.6331279945243,1981,27.1527105895571
4730,2013,AUT,28,schumnig martin,D,R,182,84.0,1989-07-28,kac klagenfurt,23.7590691307324,1989,25.3592561284869
4731,2013,AUT,4,unterluggauer gerhard,D,L,177,88.0,1976-08-15,vsv villach,36.7091033538672,1976,28.0889910306745
4732,2013,AUT,41,altmann mario,D,L,194,98.0,1986-11-04,vsv villach,26.488706365503102,1986,26.0388989265597
4733,2013,AUT,48,iberer florian,D,L,185,95.0,1982-12-07,kac klagenfurt,30.3983572895277,1982,27.757487216946696
4734,2013,AUT,55,lukas robert,D,L,177,84.0,1978-08-29,black wings linz,34.6721423682409,1978,26.8122187110983
4735,2013,AUT,64,lakos andre,D,R,200,107.0,1979-07-29,vienna capitals,33.7577002053388,1979,26.75
4736,2013,AUT,10,oberkofler daniel,F,L,183,74.0,1988-07-16,black wings linz,24.7912388774812,1988,22.096807907073998
4737,2013,AUT,12,raffl michael,F,L,185,87.0,1988-12-01,leksands if,24.413415468856897,1988,25.4200146092038
4738,2013,AUT,15,latusa manuel,F,L,182,88.0,1984-01-23,red bull salzburg,29.2703627652293,1984,26.566839753652896
4739,2013,AUT,18,koch thomas,F,L,173,77.0,1983-08-17,kac klagenfurt,29.7056810403833,1983,25.7275552140065
4740,2013,AUT,20,welser daniel,F,L,180,86.0,1983-02-16,red bull salzburg,30.2039698836413,1983,26.543209876543198
4741,2013,AUT,25,iberer matthias,F,L,188,91.0,1985-04-29,graz 99ers,28.0054757015743,1985,25.746944318696197
4742,2013,AUT,26,vanek thomas,F,R,188,94.0,1984-01-19,buffalo sabres,29.2813141683778,1984,26.5957446808511
4743,2013,AUT,27,hundertpfund thomas,F,L,189,85.0,1989-12-14,kac klagenfurt,23.378507871321002,1989,23.7955264410291
4744,2013,AUT,34,peintner markus,F,L,181,83.0,1980-12-17,vsv villach,32.369609856262805,1980,25.335001984066402
4745,2013,AUT,37,kristler andreas,F,L,179,75.0,1990-08-30,red bull salzburg,22.6694045174538,1990,23.4075091289286
4746,2013,AUT,45,schuller david,F,L,182,91.0,1980-09-06,kac klagenfurt,32.6488706365503,1980,27.4725274725275
4747,2013,AUT,79,baumgartner gregor,F,L,185,90.0,1979-07-13,black wings linz,33.8015058179329,1979,26.296566837107395
4748,2013,AUT,89,herburger raphael,F,L,178,72.0,1989-01-02,kac klagenfurt,24.3258042436687,1989,22.724403484408498
4749,2013,AUT,24,lange mathias,G,L,181,84.0,1985-04-13,bietigheim-bissingen steelers,28.0492813141684,1985,25.6402429718263
4750,2013,AUT,29,starkbaum bernhard,G,L,186,89.0,1986-02-19,modo ornskoldsvik,27.1950718685832,1986,25.725517400855605
4751,2013,AUT,30,swette rene,G,L,183,82.0,1988-08-21,kac klagenfurt,24.692676249144398,1988,24.485652005136
4752,2013,BLR,12,filichkin andrei,D,L,187,82.0,1987-09-24,hk gomel,25.6016427104723,1987,23.4493408447482
4753,2013,BLR,22,goroshko oleg,D,R,178,76.0,1989-11-19,dynamo minsk,23.446954140999303,1989,23.9868703446535
